response_id,question,university,true_label,predicted_label
R_12fLjcUdydyxLqm,Q1_ISU,PSU: Penn State University,1,1
R_12fLjcUdydyxLqm,Q1_UF,PSU: Penn State University,2,1
R_3JxFHAGWLfSlFsD,Q1_PSU,PSU: Penn State University,0,1
R_3JxFHAGWLfSlFsD,Q2_PSU,PSU: Penn State University,1,0
R_oXgsIao4ScwJzCF,Q2_PSU,PSU: Penn State University,2,2
R_oXgsIao4ScwJzCF,Q1_ISU,PSU: Penn State University,2,1
R_oXgsIao4ScwJzCF,Q1_UF,PSU: Penn State University,1,1
R_1jWfcvTFxFcDkiB,Q1_PSU,PSU: Penn State University,0,1
R_1jWfcvTFxFcDkiB,Q2_PSU,PSU: Penn State University,1,0
R_1jWfcvTFxFcDkiB,Q1_UF,PSU: Penn State University,0,1
R_30oPnnlYTtrHSX4,Q2_PSU,PSU: Penn State University,0,0
R_3lLz0Hg3Wys8Oy8,Q2_PSU,PSU: Penn State University,0,0
R_3lLz0Hg3Wys8Oy8,Q1_ISU,PSU: Penn State University,1,1
R_3lLz0Hg3Wys8Oy8,Q1_UF,PSU: Penn State University,1,1
R_2wgKRwaR0uIjmkI,Q2_PSU,PSU: Penn State University,1,0
R_2wgKRwaR0uIjmkI,Q1_ISU,PSU: Penn State University,2,1
R_2wgKRwaR0uIjmkI,Q1_UF,PSU: Penn State University,1,1
R_TnnWNxaI10T5hQt,Q2_PSU,PSU: Penn State University,1,0
R_TnnWNxaI10T5hQt,Q1_UF,PSU: Penn State University,2,1
R_23ZCq3ASkbgUAYy,Q1_PSU,PSU: Penn State University,0,1
R_23ZCq3ASkbgUAYy,Q2_PSU,PSU: Penn State University,2,0
R_2f7nkNb2zS8H2g2,Q1_UF,PSU: Penn State University,2,1
R_sjwZbjnlkl9NCsV,Q2_PSU,PSU: Penn State University,2,0
R_77fqwBe36q6opjz,Q1_ISU,PSU: Penn State University,1,1
R_1cV1DtGhm19H1Xw,Q1_PSU,PSU: Penn State University,0,1
R_2PzkciotJizjipM,Q1_ISU,PSU: Penn State University,0,1
R_1pQLqkVsTNbRlLM,Q1_UF,PSU: Penn State University,1,1
R_1lzrW3mdik35oJj,Q1_PSU,PSU: Penn State University,1,1
R_2v1fsCs1kEbqueg,Q1_PSU,PSU: Penn State University,0,1
R_3iywfbyAzX3I2QF,Q1_UF,PSU: Penn State University,1,1
R_3LXqhD35HXyHSid,Q2_PSU,PSU: Penn State University,2,2
R_1FEZgK7FQnublWL,Q1_ISU,PSU: Penn State University,0,1
R_25QrdHcfYFQLb14,Q2_PSU,PSU: Penn State University,1,0
R_2PdtYczau7Uk4XE,Q1_PSU,PSU: Penn State University,0,1
R_2PdtYczau7Uk4XE,Q1_UF,PSU: Penn State University,2,1
R_322DIW2eF1XRLhg,Q2_PSU,PSU: Penn State University,0,1
R_27cWrRaucZV9ZHR,Q1_PSU,PSU: Penn State University,0,1
R_3EQjYy7s90EI2Ki,Q1_PSU,PSU: Penn State University,0,1
R_1dlUP4QUv48wynf,Q1_PSU,PSU: Penn State University,0,1
R_YW8EJmeK0wImyZz,Q1_ISU,PSU: Penn State University,2,1
R_1DFQdb69WemdNys,Q1_PSU,PSU: Penn State University,0,1
R_qyGOQwBR5tfVqwh,Q2_PSU,PSU: Penn State University,2,0
R_qyGOQwBR5tfVqwh,Q1_ISU,PSU: Penn State University,1,1
R_3n1e150ezwNcfjX,Q1_UF,PSU: Penn State University,2,1
R_1E0fq86YYM68mWY,Q1_PSU,PSU: Penn State University,0,1
R_ApShLCQdDilMli1,Q1_PSU,PSU: Penn State University,0,1
R_ApShLCQdDilMli1,Q1_ISU,PSU: Penn State University,1,1
R_2pKWdWJd9mc5KE2,Q1_UF,PSU: Penn State University,1,1
R_yQLx7RLSqdVsyyJ,Q1_ISU,PSU: Penn State University,1,1
R_DOvCNXcAsjHK9Db,Q2_PSU,PSU: Penn State University,2,0
R_UQJ6Q1e5seqAwA9,Q1_UF,PSU: Penn State University,1,1
R_p4R7pYYluPXM9zj,Q1_PSU,PSU: Penn State University,1,1
R_1hRvIjTENafCbEr,Q2_PSU,PSU: Penn State University,0,1
R_1jpO1xjNUPpAU79,Q1_UF,PSU: Penn State University,2,1
R_W7ivFKtOrz50dYl,Q1_PSU,PSU: Penn State University,1,1
R_W7ivFKtOrz50dYl,Q1_ISU,PSU: Penn State University,2,1
R_blLRkggJANBkeOt,Q1_PSU,PSU: Penn State University,0,1
R_2fvOPlXKiQEwhhn,Q2_PSU,PSU: Penn State University,2,0
R_77f1tkv8XYuxw7T,Q1_ISU,PSU: Penn State University,1,1
R_3qEDP0qBmXUs8eJ,Q1_PSU,PSU: Penn State University,0,1
R_3qEDP0qBmXUs8eJ,Q1_ISU,PSU: Penn State University,1,1
R_2y47BjS5CxVYIJd,Q1_ISU,PSU: Penn State University,1,1
R_1pAP96GKp6c3Jg4,Q1_ISU,PSU: Penn State University,1,1
R_3J90jYcSvNkJJHp,Q1_PSU,PSU: Penn State University,0,1
R_3J90jYcSvNkJJHp,Q1_UF,PSU: Penn State University,2,1
R_uvO1hQKStvJoaVr,Q1_PSU,PSU: Penn State University,0,1
R_uvO1hQKStvJoaVr,Q2_PSU,PSU: Penn State University,1,0
R_1zwG3GheJUy3YpX,Q1_PSU,PSU: Penn State University,1,1
R_3L6nDWNRukOrc1m,Q1_PSU,PSU: Penn State University,0,1
R_3j8Ocp4JdK98DEY,Q1_ISU,PSU: Penn State University,1,1
R_4H00ZSmgMEwSQ1z,Q1_UF,PSU: Penn State University,2,1
R_31Sn5BWlEKWVnr8,Q2_PSU,PSU: Penn State University,0,0
R_11i1utuIrMDjYMs,Q2_PSU,PSU: Penn State University,0,0
R_1IjhDU0xMeoASww,Q1_PSU,PSU: Penn State University,0,1
R_1IjhDU0xMeoASww,Q1_ISU,PSU: Penn State University,1,1
R_1MThKzuT1btSgvX,Q1_ISU,PSU: Penn State University,1,1
R_DCXMpO98hEtrnkl,Q1_UF,PSU: Penn State University,1,1
R_1mgj3qy6JKzWWJG,Q1_UF,PSU: Penn State University,1,1
R_podL09e6g0l5dO9,Q1_PSU,PSU: Penn State University,0,1
R_1laRZXiF2oCPCXC,Q2_PSU,PSU: Penn State University,1,0
R_8bGaCX0BI3WaLdL,Q2_PSU,PSU: Penn State University,1,1
R_3QRzPrIA2d7QsW7,Q1_PSU,PSU: Penn State University,0,1
R_1l4qWCd9r3WCUCW,Q1_ISU,PSU: Penn State University,2,1
R_1ItSJnB4OyQUBe8,Q1_ISU,PSU: Penn State University,1,1
R_3O78zGSMErYisHd,Q2_PSU,PSU: Penn State University,1,0
R_2rCw9t5kmF8egH9,Q2_PSU,PSU: Penn State University,0,1
R_3MajnjOA0KCQPLT,Q1_ISU,PSU: Penn State University,2,1
R_2c11E7Jpz2lbw85,Q1_UF,PSU: Penn State University,2,1
R_1DuKzmyCC59FvPk,Q1_PSU,PSU: Penn State University,0,1
R_vDjUxGATaFwYsFz,Q2_PSU,PSU: Penn State University,1,0
R_28HXg5Q2Qm94uZb,Q2_PSU,PSU: Penn State University,1,0
R_28HXg5Q2Qm94uZb,Q1_ISU,PSU: Penn State University,1,1
R_2aaXJAZOijX3ar3,Q1_PSU,PSU: Penn State University,0,1
R_2aaXJAZOijX3ar3,Q1_UF,PSU: Penn State University,1,1
R_3jfcG7sAwkGtSyg,Q1_UF,PSU: Penn State University,2,1
R_3HNV3Uur6wl1wDX,Q1_ISU,PSU: Penn State University,1,1
R_1db2RSK0FN5oFhb,Q2_PSU,PSU: Penn State University,1,1
R_1LZMEsMNuqF1ZOB,Q1_ISU,PSU: Penn State University,2,1
R_1EcxLkLnrRRpXs5,Q1_ISU,PSU: Penn State University,1,1
R_3Ol9hpUgDc3ZEe2,Q2_PSU,PSU: Penn State University,0,0
R_qx8RAJyKvOEFGtr,Q1_PSU,PSU: Penn State University,0,1
R_1PYS5oXvch2tJzz,Q1_UF,PSU: Penn State University,1,1
R_DixKoh1NMTZZ9QZ,Q1_ISU,PSU: Penn State University,2,1
R_1P64oP3YWoJKamx,Q1_PSU,PSU: Penn State University,0,1
R_1pF4Plt6PTyPbAg,Q1_PSU,PSU: Penn State University,1,1
R_1j9T1JfSTkryPpm,Q1_PSU,PSU: Penn State University,0,1
R_blJtoFTfpeSZaN3,Q1_ISU,PSU: Penn State University,1,1
R_3qUNfcn11CLZLoa,Q1_UF,PSU: Penn State University,1,1
R_26f2Io9DmLeg91n,Q1_ISU,PSU: Penn State University,1,1
R_2b1zc6a1Pws7Qqd,Q1_UF,PSU: Penn State University,2,1
R_2anscSkO4nbfm1b,Q2_PSU,PSU: Penn State University,2,2
R_1FmskzoxYmmuzIh,Q2_PSU,PSU: Penn State University,1,1
R_1FmskzoxYmmuzIh,Q1_UF,PSU: Penn State University,1,1
R_3ne04Ii0pHkRV5l,Q2_PSU,PSU: Penn State University,2,0
R_1rwamSyJpKJcNl2,Q2_PSU,PSU: Penn State University,1,0
R_6Wl5C2H53FEQxNv,Q1_PSU,PSU: Penn State University,1,1
R_2EEncOMEt0gd4RP,Q1_PSU,PSU: Penn State University,2,1
R_6D8Y2wuiajW4Ol3,Q1_ISU,PSU: Penn State University,1,1
R_22traXFpGhfo9Md,Q1_ISU,PSU: Penn State University,1,1
R_1gtjnWU024zp1CU,Q1_PSU,PSU: Penn State University,0,1
R_2bHtJat0iDqhZga,Q1_PSU,PSU: Penn State University,0,1
R_2bHtJat0iDqhZga,Q1_UF,PSU: Penn State University,2,1
R_2EgIltsIHbK3I2h,Q1_PSU,PSU: Penn State University,0,1
R_21aDofxgLNRMz1q,Q2_PSU,PSU: Penn State University,2,2
R_3fPDXFpfxZIa5uy,Q1_UF,PSU: Penn State University,1,1
R_339iyg2GyLIQ9aS,Q1_PSU,PSU: Penn State University,0,1
R_6LmqmWYDfTbIMJH,Q1_PSU,PSU: Penn State University,0,1
R_1OqRpYbA3NPa23a,Q1_PSU,PSU: Penn State University,0,1
R_wMBudrB0DuML9o5,Q1_ISU,PSU: Penn State University,1,1
R_1CByFbT1wAS1E41,Q1_ISU,PSU: Penn State University,1,1
R_2PBj8eQxHxwNxCl,Q2_PSU,PSU: Penn State University,1,0
R_RwQb5PQUioZL1rr,Q1_PSU,PSU: Penn State University,0,1
R_2rcxyQHiNKhNtoR,Q2_PSU,PSU: Penn State University,0,1
R_1LNdS2pMOFr3Tjf,Q1_PSU,PSU: Penn State University,0,1
R_V3DZn3uwtffSr1T,Q1_PSU,PSU: Penn State University,0,1
R_V3DZn3uwtffSr1T,Q1_ISU,PSU: Penn State University,2,1
R_3hg42ZEFUwu1r2B,Q2_PSU,PSU: Penn State University,1,0
R_e5JPcHLmB0uN87n,Q1_ISU,PSU: Penn State University,1,1
R_31ZqDmFX1Ld13SF,Q2_PSU,PSU: Penn State University,1,0
R_31ZqDmFX1Ld13SF,Q1_ISU,PSU: Penn State University,2,1
R_1EhddAiSg8fhU24,Q1_UF,PSU: Penn State University,1,1
R_2xzKPjF5TI4hDhG,Q1_ISU,PSU: Penn State University,1,1
R_2QnQXjxRKWXuo29,Q1_ISU,PSU: Penn State University,2,1
R_1GVvaNF28ym6z2y,Q1_UF,PSU: Penn State University,1,1
R_QmJzfcoXOXHfFoR,Q2_PSU,PSU: Penn State University,1,0
R_QmJzfcoXOXHfFoR,Q1_UF,PSU: Penn State University,2,1
R_3jSXKDJsVQoIuSG,Q1_UF,PSU: Penn State University,1,1
R_2dDRU2yoGvvSJA0,Q1_UF,PSU: Penn State University,1,1
R_3Es6fOdViJbi9Lc,Q1_ISU,PSU: Penn State University,2,1
R_2V7u7KbbBbVPrCi,Q1_PSU,PSU: Penn State University,0,1
R_2Ym1gryykIW2PlV,Q1_PSU,PSU: Penn State University,0,1
R_3CUfUZRvuHYdfMB,Q1_PSU,PSU: Penn State University,0,1
R_w4UZIwgrUqdJZRf,Q1_PSU,PSU: Penn State University,0,1
R_w4UZIwgrUqdJZRf,Q1_ISU,PSU: Penn State University,1,1
R_31EF2lJn04zBSyE,Q1_UF,PSU: Penn State University,2,1
R_2PBgpb2RDYwHUP5,Q1_PSU,PSU: Penn State University,0,1
R_3fxAya5Gdm9vjHH,Q2_PSU,PSU: Penn State University,1,1
R_3fxAya5Gdm9vjHH,Q1_UF,PSU: Penn State University,2,1
R_2EFyapyJL0Yg4ZU,Q1_UF,PSU: Penn State University,1,1
R_xrTsyNPILaqvjNL,Q2_PSU,PSU: Penn State University,2,0
R_xrTsyNPILaqvjNL,Q1_ISU,PSU: Penn State University,0,1
R_2VfrUtfIAFaVJ9d,Q1_UF,PSU: Penn State University,2,1
R_8GrDjEcTqUBLDBn,Q1_ISU,PSU: Penn State University,1,1
R_1FaL9yghnesgNnK,Q1_UF,PSU: Penn State University,1,1
R_TmXHcAgc2nx6hUJ,Q1_PSU,PSU: Penn State University,0,1
R_TmXHcAgc2nx6hUJ,Q1_ISU,PSU: Penn State University,1,1
R_TmXHcAgc2nx6hUJ,Q1_UF,PSU: Penn State University,1,1
R_1rDGbyYJ8OIB3HL,Q1_PSU,PSU: Penn State University,2,1
R_3FQgwkCikl5bGEE,Q1_PSU,PSU: Penn State University,0,1
R_1DOy93SEXe3V2Mz,Q2_PSU,PSU: Penn State University,2,0
R_1l60oBOe8Ri4gTo,Q2_PSU,PSU: Penn State University,0,1
R_1l60oBOe8Ri4gTo,Q1_ISU,PSU: Penn State University,1,1
R_b42XBfiXvInxVip,Q1_PSU,PSU: Penn State University,0,1
R_b42XBfiXvInxVip,Q2_PSU,PSU: Penn State University,0,0
R_3PS0xHmHfmi1ah3,Q2_PSU,PSU: Penn State University,0,1
R_xt21MbxLsPCFft7,Q1_ISU,PSU: Penn State University,2,1
R_3NQznBJlYMHC3uc,Q1_ISU,PSU: Penn State University,2,1
R_1rcV9mKl1dADmZm,Q1_PSU,PSU: Penn State University,1,1
R_1IzvOEvu3QQbNYy,Q1_PSU,PSU: Penn State University,0,1
R_1U4AFpEJAiSsaU9,Q1_PSU,PSU: Penn State University,0,1
R_TcMWmTLxONPUZhv,Q2_PSU,PSU: Penn State University,1,1
R_3F39k6JpgKYPdsd,Q2_PSU,PSU: Penn State University,2,0
R_T6nVb7gN52gZLWx,Q1_UF,PSU: Penn State University,0,1
R_8EtWC6Ar2sBXNqH,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_1pGNn1DgfcF55uP,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_7dLjjWKZdw7YbPY,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_7dLjjWKZdw7YbPY,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",0,0
R_1QPnFPjL5CdqqXe,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_1qDN9J3gws3vZoX,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_3gzuFqvMPtSm8xk,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_2QxRnklX5WLnAEq,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_2QxRnklX5WLnAEq,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",0,0
R_8ea3rDvZlLiV1iv,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_1pri0eEZf4jzrtT,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_5EouuVHfMMwroi9,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",0,0
R_1rrbuCc0p27Ybn6,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,0
R_1466b5heZZWS8ri,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,0
R_1466b5heZZWS8ri,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_6BU9RvFlJ3gT2Ap,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,0
R_1PhsuL45l9msBKp,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_3gV1BTPcYY9p98B,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_3Jz0hVYW4XFAQvr,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,1
R_3Rs1sEgYAuqieVH,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",0,0
R_3x8bMSMzsDexwat,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",2,0
R_3BiaAM6nNLqfIZ3,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_5jN6wSTbzlzLCY9,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",2,0
R_2MGAPCwrF7YgnIf,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",0,0
R_7k3CkuEKPjfQ7rH,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_6EmdJZlpWwbwXm9,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_7pVjIcaxoHlNrVW,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_3nVGzcfZZhKIklo,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_2ODemrPFPUn3zN8,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_2yOJVSXEK46ETLz,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_8z8sfEHvlvjp5oo,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,0
R_2qgGFz3ui1oGOzD,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_5eRJHR5lIaBuTa1,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",0,0
R_6aJ54H3ea9m0EPe,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_64j0DWg4SsRMt57,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_7sUdZGheo18r01r,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_1Pe09zBke6zDhKY,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_7xRGeHEC6vicp7b,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_3civUlWmy2JH4mE,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,0
R_3civUlWmy2JH4mE,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",0,0
R_1MMaspgtptvDuxP,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_1iVm32NHlgLDQoE,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",0,0
R_5p8cQvm82bYLJTj,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",2,0
R_1bhGPwiwFrnFEbL,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_6rPayWmi9tYAPrt,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_5U3BtRIwXPIzC0r,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_7xRYsPdUxM4W0mP,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,1
R_3YX4e4XpzwNbVY5,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",2,0
R_7axGnmOoAYFLHhn,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_6n70a2VWZncitTH,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_7CHnmb2vXSMu8TJ,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_3e3kxrUVfE1NXJW,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_5WHlUMBOAylCuFP,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",0,0
R_3iVGl19sNBwmAZP,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_5njwQNZezfgYVgF,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_3V2Z3Pj0pKYs7lx,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_3V2Z3Pj0pKYs7lx,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_7HXpXBdNc1RdZ5N,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_7OuHCpSSFtoLxjv,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",2,0
R_3DpfTK6cEqVYvXH,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,1
R_6ertJznHCY6pJ8g,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,0
R_500ihTD4bOTrNP1,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_3hsYmj0lO4HtkIo,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",1,0
R_5FQZdY4gchFV8mj,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",0,0
R_1bITjjQJK1suJzQ,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,1
R_3d6ORReeVE0TEZZ,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,0
R_3mPmhhX4I3QC0XF,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",1,0
R_3J517AUl8Fut7l7,ISTUDIO_4A,"UCSB: University of California, Santa Barbara",2,0
R_5Zuod7Ye1MDM2hX,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",0,1
R_3mdUmH9WvojGTq0,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",1,0
R_3rlzqYCRg7J7WD4,ISTUDIO_2A,"UCSB: University of California, Santa Barbara",0,0
R_1Pi60XgL2aep3YB,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",2,0
R_1Pi60XgL2aep3YB,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",1,0
R_6YNv7b3t2kIAhd7,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",2,0
R_50vokjKiD3v84eH,ISTUDIO_2B,"UCSB: University of California, Santa Barbara",2,0
R_6whpXY8HwvW8jML,ISTUDIO_4B,"UCSB: University of California, Santa Barbara",0,0
R_3rLCbJXt7Pg6IxP,Q2_ISU,ISU: Iowa State University,2,2
R_1ZHjHFcOrpVBUrv,Q2_ISU,ISU: Iowa State University,2,2
R_6jRbqE4RcjNJYEF,Q2_ISU,ISU: Iowa State University,2,2
R_3NJMRFguujj1lyt,Q2_ISU,ISU: Iowa State University,2,2
R_1KDCsYZvNY1cwTP,Q2_ISU,ISU: Iowa State University,2,2
R_1ZFs0BtIFA9Lazn,Q2_ISU,ISU: Iowa State University,1,0
R_5X7o59ZK5us4KdB,Q2_ISU,ISU: Iowa State University,2,2
R_573c2iDAjQV5op5,Q2_ISU,ISU: Iowa State University,1,0
R_7Byg2BfOtZYzKih,Q2_ISU,ISU: Iowa State University,0,0
R_3iO0O1Lcm08ds4z,Q2_ISU,ISU: Iowa State University,2,2
R_5mec66cETLHHsHh,Q2_ISU,ISU: Iowa State University,0,0
R_7apoIuGgZuowl0Z,Q2_ISU,ISU: Iowa State University,1,0
R_3pJzUZzaOlP2fsL,Q2_ISU,ISU: Iowa State University,2,0
R_6Fw6f58Gpn1lQZP,Q2_ISU,ISU: Iowa State University,0,2
R_3BSe0ulBpFjZ1po,Q2_ISU,ISU: Iowa State University,1,0
R_7oF0oX79a1PM2Lc,Q2_ISU,ISU: Iowa State University,2,2
R_3i9d2oZATODDUXV,Q2_ISU,ISU: Iowa State University,2,0
R_5KLnpbk3JnlkUgN,Q2_ISU,ISU: Iowa State University,0,0
R_5imR3ULui4Wn8S7,Q2_ISU,ISU: Iowa State University,1,0
R_57iI2g5stUZcvXb,Q2_ISU,ISU: Iowa State University,1,0
R_39SmPbrvCwocVHj,Q2_ISU,ISU: Iowa State University,1,2
R_3hXpsn1SVq7Tu4A,Q2_ISU,ISU: Iowa State University,0,0
R_2uJp8s0suOh0C9K,Q2_ISU,ISU: Iowa State University,2,0
R_3gU3LnVEye65RTK,Q2_ISU,ISU: Iowa State University,2,0
R_2kFDzTnHxamOmqL,Q2_ISU,ISU: Iowa State University,0,0
R_3CHNkKWEZzgCXVn,Q2_ISU,ISU: Iowa State University,2,0
R_2sjliPQrbxU3muw,Q2_ISU,ISU: Iowa State University,0,0
R_10nde8O1tPP4BTH,Q2_ISU,ISU: Iowa State University,0,0
R_2lNafGAhE6jQOuB,Q2_ISU,ISU: Iowa State University,0,0
R_1fuQKaWZYO0Z619,Q2_ISU,ISU: Iowa State University,2,0
R_1LgT7e6v6LNDgAX,Q2_ISU,ISU: Iowa State University,0,0
R_7AMXIqeXDtxQBjm,Q2_ISU,ISU: Iowa State University,0,0
R_1cBSuJ7h0UZJulb,Q2_ISU,ISU: Iowa State University,2,2
R_5clhMIPMwgKPWOR,Q2_ISU,ISU: Iowa State University,0,0
R_7I0Lqm36pVMzixL,Q2_ISU,ISU: Iowa State University,1,0
R_1Ooz3zPDlEQ8KJf,Q2_ISU,ISU: Iowa State University,2,2
R_6fBP6vMz2oz1NeN,Q2_ISU,ISU: Iowa State University,2,2
R_9hsVDmYWaKNSaxY,ISTUDIO_2A,UoA: University of Auckland (NZ),1,0
R_9hsVDmYWaKNSaxY,ISTUDIO_2B,UoA: University of Auckland (NZ),0,0
R_9UilHWUwLNI1JLs,ISTUDIO_2A,Other university:,1,0
R_97xPMyvGG40C64l,ISTUDIO_2A,UoA: University of Auckland (NZ),0,0
R_4feCaVt4S0Ovtip,ISTUDIO_4A,UoA: University of Auckland (NZ),0,0
R_4JP4343x7XH07kd,ISTUDIO_2B,UoA: University of Auckland (NZ),1,0
R_3PAjDSRX5b2tF5V,ISTUDIO_4A,UoA: University of Auckland (NZ),0,0
R_9f7tf3nB9sjrNFM,ISTUDIO_2A,UoA: University of Auckland (NZ),2,0
R_9l3BMqdP7afDRRL,ISTUDIO_4B,UoA: University of Auckland (NZ),0,0
R_4CdN1BzwScgoOTT,ISTUDIO_4A,UoA: University of Auckland (NZ),0,0
R_4nuD0OK8LmuVf1x,ISTUDIO_2B,UoA: University of Auckland (NZ),0,1
R_9ib9jCs4seAD1bo,ISTUDIO_2A,UoA: University of Auckland (NZ),2,0
R_9JJVtLlBafeMIhQ,ISTUDIO_4B,UoA: University of Auckland (NZ),0,0
R_9Y3UcrzCXjDcHON,ISTUDIO_4A,UoA: University of Auckland (NZ),0,0
R_4fjuOp4oe1teyxa,ISTUDIO_2B,UoA: University of Auckland (NZ),2,1
R_9OHMSMVsuZwe5xf,ISTUDIO_4B,UoA: University of Auckland (NZ),1,0
R_9KfymEQOjFar24F,ISTUDIO_2A,UoA: University of Auckland (NZ),2,0
R_9KfymEQOjFar24F,ISTUDIO_4B,UoA: University of Auckland (NZ),1,0
R_9DbzVCLTr3qpxIm,ISTUDIO_2B,UoA: University of Auckland (NZ),1,0
R_9DbzVCLTr3qpxIm,ISTUDIO_4B,UoA: University of Auckland (NZ),1,0
R_40wOWjKFD3m95bX,ISTUDIO_4B,UoA: University of Auckland (NZ),2,0
R_2QWc9NAW7oFCGuU,Q4_ISU,ISU: Iowa State University,1,2
R_5UXhXxAxWAaXHPU,Q4_ISU,ISU: Iowa State University,0,0
R_8M03WK8O5N2bGvO,Q4_ISU,ISU: Iowa State University,2,2
R_1OEBQMiIVaTZVS1,Q4_ISU,ISU: Iowa State University,1,0
R_2PBp4pSqIwQNgJb,Q4_ISU,ISU: Iowa State University,0,0
R_5TXmCk7X8OPXX95,Q4_ISU,ISU: Iowa State University,0,0
R_348VW0b34Y6Ill3,Q4_ISU,ISU: Iowa State University,0,1
R_5fLv9hGiswy4e1b,Q4_ISU,ISU: Iowa State University,2,2
R_7Ic1x1CrYwQpg3E,Q4_ISU,ISU: Iowa State University,0,0
R_2MTUFrYLmYO2wil,Q4_ISU,ISU: Iowa State University,0,0
R_754Czn0pLKndBe1,Q4_ISU,ISU: Iowa State University,0,0
R_1cBV0Go9NBEqJwZ,Q4_ISU,ISU: Iowa State University,0,0
R_196NE4pLZquAF0C,Q4_ISU,ISU: Iowa State University,0,0
